-0.0025901084249390304	0.005535260672420541
5	41037	45556	6.938726538210234
5	85792	86228	6.942684104931621
5	60965	61359	6.962596095930285
6	89642	89931	6.969670382322144
6	3179	6686	6.98203548950839
6	88635	90496	6.997039709419514
6	49583	50335	7.007415226933969
6	30343	31681	7.032526809750939
6	73273	76297	7.060545727765611
6	47908	50335	7.073557083609571
6	84143	86670	7.090785343918653
6	29655	32246	7.143059753709128
6	35904	38170	7.153319371567808
6	112029	113963	7.163488961287865
6	36377	39429	7.210008819162244
6	59196	61084	7.214510385679974
6	33977	35904	7.2168625388060805
7	32759	35264	7.239858461460953
7	46701	50371	7.26180434052444
7	38827	42913	7.266717789794373
7	86670	89642	7.289750591553454
7	59803	61359	7.294007079782716
7	84143	87073	7.3060572155146755
7	81693	81833	7.3253463638262275
8	32759	34444	7.326144862087129
8	4427	8886	7.326494761677771
8	84143	85927	7.375395811149856
8	87261	88635	7.400528486828505
8	39429	39953	7.411546536797401
9	45080	48002	7.416816444141258
9	9640	10064	7.42433707310891
9	38827	41037	7.434141809288186
9	84143	85792	7.445285896897976
10	87261	90185	7.45133210266047
10	65109	67464	7.4869326123932884
10	51576	56561	7.495261197911012
10	79882	81377	7.501719424911906
10	25336	27989	7.530683328680933
10	91262	93194	7.551853377151723
10	71860	75264	7.562458392897855
10	73555	74666	7.576385666868691
10	24608	28360	7.57684781235171
10	18724	20894	7.577247809480991
10	74395	75264	7.606888575824946
10	84379	86974	7.607306008060789
11	78401	80763	7.629495334471666
11	66657	68702	7.632703310121319
11	59316	60965	7.670923445677343
11	45556	50371	7.690253255574818
11	23875	25930	7.700374691982303
11	31685	32768	7.703053193302229
11	82514	85696	7.729310891385401
11	28360	28380	7.735207106683584
11	63090	63608	7.735609744900761
11	75458	80331	7.739137618493767
11	77952	82273	7.740472763564558
11	23015	25428	7.761557630012976
11	105199	109492	7.781859134749841
11	74666	76267	7.795456615137929
11	75141	78384	7.799512622048207
11	19780	21281	7.844766811718555
11	23685	25985	7.851451112244836
11	68002	71860	7.852651795291372
11	83081	85792	7.890646790801112
11	109268	112623	7.892640234224495
11	100453	102488	7.8934043213789105
11	25428	26451	7.894940907082743
11	53910	58001	7.903322536193563
11	17702	18246	7.915428086377203
11	26727	27366	7.920331010014207
11	35264	35904	7.928425333984085
11	3092	5447	7.937255669307351
11	32759	35904	8.01288684410971
11	24305	24436	8.013476906668478
11	71908	77952	8.02201784856054
11	65109	67472	8.02249712163795
11	68933	71352	8.033002677747222
11	105199	106032	8.035912239889704
11	25336	26311	8.042154134303287
11	74946	82273	8.057354942183768
11	23875	26311	8.075083365748524
11	59196	59747	8.085394073828976
11	92041	94141	8.115745903644191
11	29655	31681	8.13878068464241
11	36377	39953	8.144572628996851
11	18246	18532	8.161211498889863
11	17358	18532	8.22646535604716
11	32349	33977	8.255032190157698
11	46701	48002	8.26009745164755
12	86032	86742	8.264735180056437
12	23015	23767	8.287010941508836
12	61084	61932	8.299743232291195
13	35550	37826	8.308110185964164
13	14328	17358	8.308177892157175
13	82514	85927	8.319033444048774
13	93194	95947	8.326039897022012
13	24436	27366	8.33375437607801
13	89931	92855	8.341103315890118
13	2081	5165	8.344138938824743
13	49669	50583	8.352895181243333
13	27628	30122	8.389922758142713
13	97165	100453	8.394425454358302
13	30122	33579	8.403468151083798
13	62322	62434	8.420801845742572
13	54879	57632	8.449607027183369
13	67472	71352	8.482752264610308
13	78265	81266	8.497857995036142
14	95501	97649	8.521615786512776
14	45080	50371	8.533918978726934
14	50099	51576	8.553433625038195
14	67464	71352	8.563345262995181
14	106032	112724	8.583120889008827
14	78820	80763	8.615652323476583
14	47908	49583	8.631115610424343
15	56561	61585	8.680903153787115
15	81693	84380	8.702405006581667
16	50099	50371	8.71220260295231
16	90185	92041	8.714844203800146
16	71352	75141	8.72524328047771
16	26451	29655	8.746253489493315
16	68002	71352	8.74807354481137
16	25281	25336	8.748333753893386
16	82396	85696	8.759403386983816
16	8796	8903	8.77739657627226
16	22449	25336	8.782653530316876
16	23875	26727	8.79244153582912
16	85927	89642	8.797682852571743
16	88048	89962	8.822051310820072
16	24436	26311	8.838907075103517
16	56561	62322	8.840824866356995
16	47908	50583	8.841034616032532
16	31681	32246	8.851981953947183
16	90496	93506	8.868016922203143
16	32246	35550	8.868475583461239
16	71681	74946	8.876965266835608
16	71683	74946	8.877218450480406
16	79593	81377	8.900268675484295
16	71352	75264	8.922556544115652
16	25985	27366	8.930519263930801
16	58001	62956	8.94026506959452
16	26311	27366	8.940859130695936
16	90496	93864	8.997708016354471
16	90185	90496	9.000257109105371
16	33579	35264	9.001244285424619
16	93506	94141	9.001812340975825
17	46701	51576	9.00399852290495
17	89931	93506	9.02065046861444
17	24436	25930	9.02149572941977
17	24436	26727	9.042540974576651
17	80763	82396	9.04266998116695
17	56561	61084	9.056294121358299
17	72105	74666	9.073153309140912
17	95501	97278	9.095512596905602
18	32759	33977	9.147144754614871
18	50801	54539	9.149395515903574
18	25336	26727	9.163843463126566
18	109492	112724	9.167179297959263
18	71683	77952	9.175166530164265
18	71681	77952	9.176925184053697
18	41037	45941	9.200114637904935
18	39953	42913	9.201901789851991
18	56561	62434	9.204917720586415
18	72622	74785	9.213605027584379
18	14576	17358	9.221632136931946
18	82396	85927	9.25275466003165
18	65109	68933	9.256514054312028
19	87073	90422	9.256737335816855
19	73273	74395	9.257268728066306
19	87073	90185	9.263251131960388
19	25281	27366	9.291860194920304
19	90185	93506	9.29536316697384
19	30122	33856	9.296685462745064
19	50371	56561	9.298390537313589
19	86228	90422	9.329770804026042
19	93805	95501	9.332357371809486
21	41037	46701	9.33649562975688
21	14576	15863	9.342265084887728
21	34444	38170	9.343747135771196
21	85696	89642	9.36183088415818
21	31685	36377	9.363535556685113
21	89642	90422	9.370761649941
21	88635	92041	9.383829204025092
21	75264	78384	9.405696651629684
21	18724	21421	9.426487436838169
21	85927	88635	9.447300165402941
21	62434	66657	9.474526199069054
21	14576	18532	9.486714665486218
22	84143	87261	9.493250775544075
22	62434	68702	9.49523809345293
22	26634	30122	9.496400996965516
22	45556	51576	9.502955851724456
22	61585	62434	9.512885735503792
22	35264	39429	9.525079516772683
23	86670	90185	9.54990180395059
23	45941	50371	9.583218833566505
23	81377	84012	9.588891756526436
23	100751	101772	9.618252358892907
23	50372	54539	9.620664573846426
23	25930	27989	9.630439891317383
23	84012	84970	9.666186956902537
23	31685	35264	9.674834589114589
23	83000	86032	9.684668430259316
23	68895	68933	9.689219945916848
23	746	6686	9.69393277631545
23	87261	89931	9.700623617861305
23	33856	35264	9.719784257875775
23	102422	106032	9.721405748537835
23	100751	102395	9.737391237355368
23	72622	73714	9.740244286557731
23	71860	75141	9.769304302722272
23	30438	31685	9.774030366033768
24	78401	81266	9.778419212353338
24	59774	65378	9.78243402667244
25	30438	32607	9.79657722011573
25	71683	74395	9.819795697490184
25	26311	27989	9.821976846575906
25	71681	74395	9.822336543163498
25	86670	88635	9.843610086366684
25	3821	8886	9.847828536001192
25	110130	112623	9.875843438169973
25	3419	5364	9.878106565277252
25	32768	36377	9.905435045196198
25	82396	84143	9.91507795103359
26	86228	89642	9.921085626102496
26	97165	102098	9.932702267053903
26	82514	86670	9.938579888559431
26	82514	86228	9.942389057232852
26	108085	109268	9.953125540642867
26	59747	62322	9.967501656292061
26	85696	88635	9.997827620615514
26	85792	90422	10.010112634098833
26	26727	27989	10.017074356092
26	106278	109074	10.026975756041884
26	81693	84379	10.045519955894886
26	53910	59774	10.088136375739735
26	71075	74666	10.112308424382425
26	85792	87073	10.135055880065478
26	21421	22449	10.136003946388971
26	45238	52419	10.152046004012568
26	25930	27366	10.156671229420049
26	78384	82514	10.16132043179705
26	61932	66657	10.166763237614765
26	61359	64962	10.22701560339761
26	54061	59774	10.228396717686197
26	14354	18532	10.229861832535322
26	54872	57632	10.23218096905565
26	73334	74395	10.238803367957866
26	25930	26207	10.26284766889893
26	89931	93864	10.293717268124263
27	20894	22449	10.308415814936886
27	23416	28360	10.331025837472469
27	45080	51576	10.34634430397634
27	23767	28360	10.350999184921053
27	5364	8102	10.369423819001156
27	69673	72105	10.382206007321429
27	81266	82514	10.382432898649416
27	87073	88635	10.386538391203043
27	61084	66657	10.406161990501353
28	80816	81693	10.411138237222533
28	105199	112724	10.414193988606534
28	35550	36850	10.415080407019001
28	54061	58001	10.43550562524075
28	84345	84379	10.448545734911209
29	45238	45556	10.44970923504762
29	62956	67301	10.460955691125854
29	67472	71860	10.463373931200586
29	93747	97278	10.494161026113634
29	90185	92855	10.50038616171345
29	59747	61932	10.520945332061242
29	45941	48002	10.52162392677435
29	63090	66249	10.552821888725703
31	59196	62434	10.55514946054238
31	90496	94141	10.556259572008397
32	32768	38827	10.575508036701923
32	33977	38170	10.585317922709926
32	24436	25985	10.589581638856652
32	26451	30343	10.603126041589753
32	85927	90185	10.604442099569203
32	45238	50371	10.613629325503602
32	59747	61585	10.65448955503888
32	50099	56561	10.676595709307305
32	23015	23416	10.701276098598239
32	36377	38827	10.705192359380332
32	24305	27366	10.705903459856613
32	80112	82396	10.719963294229837
32	86670	90422	10.723416823525255
32	45080	45238	10.752543248913444
32	61932	62434	10.766251670318564
33	81266	84970	10.794919921870752
33	65474	66249	10.825775759104253
33	80816	84379	10.826293635567753
34	34444	35264	10.863730561965065
34	78384	82396	10.86595218340339
34	77952	83081	10.875211806660888
34	66657	71681	10.889154872440594
34	66657	71683	10.89041816623898
34	35904	39757	10.900359913184031
34	23875	27366	10.901508293249654
35	78820	81266	10.905377096322892
35	67464	71860	10.922355018968915
36	5447	8796	10.936678477574159
36	31685	32759	10.948118417844077
36	97649	99473	10.955709491573803
36	39953	44816	10.96182678992685
36	30343	32362	10.98616207261921
37	82514	87073	10.997205491479477
37	85792	86670	11.009555994300245
37	23767	28380	11.047103076289865
37	32349	34444	11.076044603672365
37	33856	38170	11.082770802306333
38	72105	76267	11.083323994614856
38	25428	28380	11.092713898636372
38	30324	33977	11.095294391949384
38	84970	88635	11.099763909239703
38	68002	68933	11.109917198868194
38	66657	67472	11.110861966280291
38	61084	62322	11.125352666047966
39	26207	26311	11.139292407698077
39	71352	76297	11.167451078255889
39	23875	24305	11.188499464895118
39	85696	90185	11.197233248835648
39	30122	34444	11.20066450978746
39	106278	107556	11.218983220471909
39	41037	48002	11.219451715775163
39	26207	26451	11.22451841704245
39	102422	109492	11.230160697144235
39	84380	86974	11.247735786464862
39	14354	17358	11.260578048090332
39	32362	36188	11.267968629550351
39	45556	52419	11.276718583738432
39	45941	51576	11.285024666167862
40	87261	90422	11.294837586645002
41	64962	68895	11.309981727352547
41	45238	51576	11.315945347577642
41	32607	32768	11.32820880929035
41	102098	102488	11.345960635015688
41	90185	93864	11.34694418951913
41	62322	68702	11.347803367276027
41	71860	76297	11.352477941940071
41	30122	33977	11.366627989251123
41	94376	102422	11.37363387356961
41	46701	52419	11.381484180956503
42	89962	93805	11.383924812783741
43	75097	83895	11.388264866243778
43	2081	6867	11.412633201811468
43	89642	92041	11.432485072745013
43	746	112724	11.44757015837935
43	52419	60718	11.452660940766373
43	31681	35550	11.458845331587248
43	15863	18532	11.483778083821946
43	68702	74946	11.49290112170863
44	82396	86670	11.499795432880367
44	46853	50372	11.510031256702383
44	41037	45238	11.510061729671499
44	107315	109074	11.524306098802903
45	82514	87261	11.526343441477756
45	54539	55219	11.531377545735998
45	14354	15863	11.534153504186811
45	9884	10064	11.536791395995497
45	89642	90496	11.552697598993488
45	71075	72105	11.555927947371904
45	74395	75141	11.557196304220616
45	66657	71860	11.56414800459937
45	5165	7588	11.573842219151098
45	3179	8886	11.575636167633437
46	82396	84970	11.578941303011883
46	22449	26207	11.585993256624796
46	90185	90422	11.595802989228519
46	74395	76297	11.606461182351538
46	49669	50335	11.619636917417633
46	88635	92855	11.628643039589043
46	89642	93506	11.63415449901186
46	68933	73334	11.649640482655723
46	54539	58001	11.67060272915341
46	27628	31685	11.673898782945773
46	24305	26241	11.678442773600832
47	32607	41037	11.715076559438442
47	71352	74395	11.725002082460863
47	60718	68702	11.750969982302054
47	10064	14354	11.753976334107868
47	44816	45941	11.801439823436485
47	68002	73273	11.821111624570747
48	93747	95501	11.837389150587306
48	32349	33856	11.848371747190813
48	27366	30324	11.852037873564045
48	62322	71908	11.858649676253174
48	25985	30324	11.886892831254544
50	66657	67464	11.88799086573834
50	24608	28380	11.88933060304853
50	42913	44816	11.894228043822977
50	45860	47908	11.913759031480062
50	38827	45080	11.92221718280062
51	80763	84970	11.928908139287977
51	25985	26241	11.93064297343187
51	53910	54539	11.947931481829299
51	26207	26727	11.958857343437852
51	48002	56561	11.969149786827256
51	84379	84380	11.970560493619066
51	75097	80331	11.987071890787469
51	78820	81377	11.990271821451481
51	102395	110130	11.990484970439551
51	17678	19780	12.010202182558846
51	33579	38170	12.011702439937642
52	68933	73273	12.022746288213044
52	17702	18724	12.02768418244826
52	29655	32362	12.028252964707386
52	61084	61585	12.039714440619301
52	25606	27366	12.04409492330555
52	86742	89962	12.045291088344623
52	9640	14576	12.06714674969518
52	52419	61585	12.080906113037255
52	45080	52419	12.092841400047416
52	64962	65474	12.102795404913751
53	95501	99473	12.104226292565766
54	84345	86742	12.11883150491327
54	30122	30324	12.11961926247445
54	9640	14354	12.126948281442665
55	86670	89931	12.138739385156349
55	14354	18246	12.147632863723272
55	93747	97649	12.188008529322552
55	73334	78384	12.188488737973335
55	5447	10064	12.207644538661249
55	23875	25336	12.22269033196889
55	32246	32362	12.24037488052173
55	52419	59747	12.24372249106623
55	85927	89931	12.255222410107637
55	83895	94376	12.265053788984998
55	45556	50099	12.283127512353293
55	88635	93506	12.28362655511811
55	78265	78384	12.285516677066363
55	94376	106032	12.295094893943489
55	32362	35550	12.304974762125006
56	39953	41037	12.321779252744841
56	2021	17678	12.328942522006104
56	83000	86742	12.33853449178875
56	87073	89931	12.351686813389746
56	84970	85927	12.35463645073812
56	50099	61585	12.358820504617025
56	73714	78265	12.363326754211064
56	61084	68702	12.380823844971196
57	65109	68002	12.391850275010224
57	68002	73334	12.408113061643704
57	82396	87261	12.419783012833001
57	61932	68002	12.434207404122894
57	51576	52727	12.435883766152513
57	84970	85696	12.436987379340009
57	25281	27989	12.440010631359089
58	5447	9640	12.46026601418796
58	84143	85258	12.470919613967299
58	39429	44816	12.476689759688737
58	41704	46853	12.489125701342807
58	18532	23416	12.49816627608994
58	25336	26241	12.526160200783124
58	25428	29655	12.530196603440533
58	86228	90185	12.537408443293241
59	68702	74395	12.540094764235759
59	80763	82514	12.542064746655798
59	73273	78384	12.56356399378915
59	14328	14576	12.563596529076975
59	85696	85792	12.581965472349774
60	27628	32759	12.597761434574622
60	77070	79593	12.600787787938517
61	61585	68702	12.60537555831428
61	54872	55219	12.608635408598893
61	78384	81266	12.613522776458893
61	25281	26207	12.613737868237891
61	59196	60718	12.616770258460843
61	50371	52727	12.61708936929137
62	67472	73273	12.635447178262623
62	32349	33579	12.636939511622703
62	82396	86228	12.64809746655578
62	38827	45941	12.652481805690885
62	74395	77952	12.653289250860764
62	85258	86228	12.68155187254161
62	17702	20894	12.694342920922198
62	50583	54872	12.717029905098476
62	80816	84345	12.721734043360573
62	61585	71908	12.735228273292298
62	22449	25281	12.73758004247409
62	38827	45556	12.766033139290373
62	85792	85927	12.77642477811017
62	22449	25930	12.777975752073145
62	32607	38827	12.783305280907792
62	23416	28380	12.785991419261368
62	67464	73273	12.799959570688879
62	68933	71860	12.80369064118149
62	71908	82273	12.804081818163786
62	52419	62322	12.805259862265643
62	82396	87073	12.8149138934081
63	45238	46701	12.833785924338475
64	85696	89931	12.836304855365638
64	67472	73334	12.84445665079416
65	80331	85670	12.856692206326269
66	22449	23875	12.858003815768447
66	59747	66657	12.86947071702502
66	75097	75458	12.874898985155664
66	113881	113963	12.880219971041939
66	45080	50099	12.882276880793965
66	42913	48002	12.91070367083366
66	14576	18246	12.931666410386159
66	83081	84143	12.933106633399552
66	8796	9640	12.936164976370064
66	67464	73334	12.946677978253009
67	47908	49669	12.96052546747765
67	10064	14576	12.980100352188705
67	24436	25606	12.987003798861071
67	32246	36850	13.005217628437107
67	97278	99473	13.020698222054124
67	38827	39429	13.030979346295476
67	68895	73714	13.034623169188125
67	51576	59747	13.044298304836378
68	56561	59196	13.053779467331255
68	18532	23767	13.06475799059292
68	82273	83081	13.085428914948626
68	108085	112122	13.09622595143017
69	52727	59196	13.113623752826125
69	73714	78401	13.12011943598844
70	106032	109492	13.129235651413696
71	68002	68702	13.139906253490485
71	58001	65378	13.140364839282208
71	25606	30324	13.14147897853255
71	84379	86032	13.148586849037455
72	89642	92855	13.169633649171193
73	46853	50801	13.22407514975801
73	77952	85267	13.226872811748668
73	30343	35550	13.232127132764296
73	51576	60718	13.236636482778998
73	85792	87261	13.236810919224913
73	23767	25428	13.255902586553953
73	746	8886	13.25903564307582
75	68002	74395	13.261470642085193
75	84012	88048	13.264405575165362
75	32759	36377	13.277083516693047
75	61941	66249	13.284596430539207
75	82273	85267	13.298145873359324
77	18246	23015	13.299866064514001
77	84143	85267	13.306104883303618
79	60965	64962	13.309273334022125
79	18724	22449	13.311839712415566
79	85927	90422	13.320804962962574
79	41704	44127	13.339403410035448
79	68702	77952	13.343368087909273
79	23015	24608	13.372906616368512
79	109268	110130	13.382488894374198
80	35904	39429	13.413391696360405
81	30324	33856	13.413749994762622
82	61941	63608	13.416472487537705
82	23015	28380	13.420722261925034
82	32768	39953	13.421345237812123
82	71908	74395	13.428172218710936
84	84970	87261	13.429872676988952
84	71683	71860	13.448459903990168
84	71681	71860	13.449954473940718
84	78384	80763	13.454849816934818
84	27989	32362	13.493176525425426
84	61932	67472	13.498877232801187
86	85267	86228	13.514988008251104
86	30324	34444	13.517629534014038
86	34444	39757	13.518379892822143
87	50099	62322	13.526400452073403
87	60718	66657	13.530460289736855
87	64962	65109	13.54573331298247
88	25606	26634	13.550871924210304
88	78384	80112	13.553857544641016
89	46701	52727	13.560056566311586
89	84143	90422	13.560422965257944
90	30122	31685	13.585782305616727
91	85696	90422	13.58584479002465
91	67301	71075	13.594518700941622
91	8886	14328	13.600205813917128
91	85258	90422	13.602535307379787
92	33977	35264	13.605432709050788
92	50335	54872	13.616618750042129
93	88635	93864	13.629766773711538
94	17702	21421	13.651066537048107
94	50583	54879	13.653334684534535
95	39953	45941	13.658973032281146
95	75458	83895	13.67062046876316
95	18532	23015	13.67655695825877
95	83895	85670	13.687447607420122
95	76267	80816	13.695462562036386
95	27989	31681	13.743279740530113
95	30324	33579	13.74352333236177
96	45941	52419	13.745719896407593
96	30122	35264	13.745722701175128
96	80112	84970	13.752531038216521
96	78265	82396	13.755570926825094
96	59747	68702	13.760154242780706
96	72105	73555	13.770244027464157
96	46701	50099	13.79163003671968
96	77952	85258	13.792333417023054
96	80816	83000	13.79503544228646
96	86228	88635	13.795447263041936
97	35550	36188	13.797130586039357
97	62434	71681	13.800144472502875
97	62434	71683	13.802891307787679
97	42913	50371	13.804543582373682
98	89642	93864	13.813725611826975
101	82514	85792	13.81654922644154
101	46853	53910	13.818319773160521
101	113136	113368	13.819217511319014
101	110130	112122	13.834024405833588
101	62322	74946	13.836299557565496
101	45860	50372	13.836620378559108
102	30122	35904	13.862634941763247
102	23685	26634	13.902476064258838
102	84970	89931	13.93866164169889
102	66657	71908	13.939076214341565
102	61932	67464	13.942779201516931
102	50801	55219	13.946638601341961
103	677	1067	13.951127738448925
104	65109	68895	13.957772064286388
104	30438	38827	13.959709282499027
105	66657	74395	13.975602837010973
105	45860	50801	13.985309079747914
105	77070	79882	13.99440718203618
105	6867	7588	13.995743932729141
105	94376	105199	14.003519961862729
105	32246	37826	14.013318087642935
105	62322	71681	14.01460661503055
105	62322	71683	14.01745922095405
105	35264	38170	14.030474291245493
106	35904	36377	14.035317523150107
106	80112	82514	14.043425896391552
107	45941	52727	14.05015010267255
107	38827	46701	14.052025447152058
107	35264	39953	14.066800203962133
107	84143	89642	14.078553818768576
107	89931	94141	14.08130831013712
107	44816	46701	14.087244871370377
108	24305	25281	14.097544096657938
109	63608	66249	14.100713865630816
109	91262	97165	14.112285739807703
109	23875	25985	14.11342645956982
109	68702	71860	14.113681102844204
110	107315	112029	14.117113926515865
110	82273	85258	14.117812074825991
110	102422	112724	14.130339824819435
110	85267	90422	14.132461052225713
110	41037	50371	14.138662651618182
110	25428	30343	14.144425034359543
110	22449	26311	14.157496147418714
111	61932	65109	14.161848587474381
111	99473	100345	14.164327199215458
111	87261	90496	14.173704358881924
111	62434	71908	14.181028317173826
113	26241	27989	14.197912885191549
