File: 10_5_20120000
1046.862641	260.167278	53
1188.043627	526.464128	38
1804.380303	929.054241	18
1981.921138	945.691584	33
2159.254748	784.269747	52
2396.599013	1671.302948	135

File: 10_5_20120028
928.906640	129.844504	21
960.587867	475.381576	54
1050.074459	265.042474	62
1192.620906	530.207570	41
1809.876323	930.991926	20
1987.933252	947.026975	19
2164.628886	784.509080	37
2405.907364	1671.903484	124

File: 10_5_20120029
219.709660	1670.915686	18
931.763783	135.991130	25
965.048700	480.120304	47
1054.231911	269.739530	57
1197.141329	534.703582	42
1816.600784	933.074132	23
1994.065771	948.637973	25
2170.284675	785.427598	51
2415.573894	1672.512269	141

File: 10_5_20120030
233.132151	1680.862059	28
936.672566	143.320022	27
971.287448	487.155380	39
1059.429643	276.506263	51
1204.143996	540.607605	41
1825.212198	935.843953	17
2003.146927	950.137076	23
2178.437378	786.349089	32
2429.524268	1673.106307	149

File: 10_5_20120031
8.542173	986.817138	63
250.240949	1695.395318	19
943.498872	154.347028	20
980.866428	497.628912	48
1066.515993	286.377622	52
1213.334818	549.009067	37
2015.941118	952.616242	25
2190.508681	787.139186	27
2448.798977	1673.965530	143

File: 10_5_20120032
16.107028	995.740161	59
261.694857	1701.395672	35
946.721558	159.695634	24
985.362263	502.997655	42
1071.327383	291.362958	59
1218.412852	553.302567	41
1843.893398	941.363392	17
2022.601617	954.074415	18
2183.752719	386.203823	19
2196.025025	787.905649	34
2459.200585	1674.100001	156

File: 10_5_20120033
22.877661	1002.813854	71
271.827302	1707.047031	40
950.089623	165.928725	19
989.840021	507.264356	41
1074.459244	295.769014	56
1222.937963	556.652993	41
2028.023880	954.938125	24
2201.297820	787.959926	30
2468.111096	1674.610422	154

File: 10_5_20120034
2.414270	371.212504	26
41.522027	1022.740183	65
291.223265	1725.481776	32
958.794523	177.632263	23
1001.088599	519.687375	49
1083.866443	307.282461	49
1234.864490	566.923476	39
1865.662782	947.324080	24
2044.147030	957.431397	26
2216.074941	788.435189	42
2492.483123	1675.020960	142

File: 10_5_20120035
6.905031	380.174511	43
48.636071	1030.815782	78
301.031328	1733.053620	26
961.888697	182.449238	21
1005.573603	524.614039	38
1087.728233	312.008084	57
1239.259317	570.747087	42
1871.504857	949.061668	16
2050.847923	958.310529	25
2222.169740	788.947784	42
2502.106854	1675.091386	141

File: 10_5_20120036
12.069227	388.638137	29
55.591374	1038.791549	71
309.766373	1739.243835	31
965.737348	188.456028	25
1010.920427	529.598515	41
1091.968049	316.682799	49
1244.106417	574.833210	42
2056.637371	959.802760	17
2228.059234	789.259770	44
2512.099982	1675.286662	154

File: 10_5_20120037
20.515204	400.681645	68
65.881006	1048.641853	96
322.403051	1746.324844	57
969.476034	194.805329	18
1015.739123	535.272806	50
1096.979554	322.251395	63
1249.993419	579.449255	50
2064.751032	960.911635	24
2235.183938	789.430778	32
2524.222643	1675.489895	144

File: 10_5_20120038
30.319663	416.012341	47
77.179793	1062.659510	51
338.284701	1758.973361	47
976.302405	203.784558	27
1025.145050	544.171188	44
1103.758481	330.419775	50
1258.397717	586.423304	41
1809.034622	518.660469	16
1896.881205	956.016834	21
2076.218471	962.486169	20
2220.138716	388.423852	21
2245.803365	790.065140	26
2542.163913	1675.723255	150

File: 10_5_20120039
38.812365	429.037588	47
88.831783	1074.730976	56
350.458222	1770.174260	22
981.719681	211.948333	31
1031.722165	550.801019	54
1109.784948	337.335073	45
1265.506425	592.422409	49
1905.992582	957.929577	20
2085.773041	963.739136	27
2254.505378	790.116912	31
2556.592691	1675.824481	141

File: 10_5_20120040
43.244246	437.435652	39
96.374682	1082.346154	65
362.064331	1775.771669	43
985.670761	217.097101	20
1036.750773	555.681222	51
1113.977672	341.948922	41
1270.569628	596.542702	37
2092.489857	964.877033	23
2260.380232	790.708391	41
2566.856216	1676.127285	148

File: 10_5_20120041
50.215362	446.572712	68
104.103961	1090.067669	77
370.046753	1782.739660	37
988.560783	222.152328	31
1041.067880	560.852644	43
1117.530662	346.619450	56
1275.431215	600.407200	34
1918.681849	960.584271	17
2098.813730	966.194846	26
2234.959725	389.393491	16
2266.205711	790.700212	36
2576.684262	1675.878634	145

File: 10_5_20120042
55.495943	456.405432	35
112.841376	1099.040461	86
381.187835	1789.908305	28
993.278544	227.968686	31
1047.025331	565.965662	53
1122.032905	351.673566	48
1281.178448	604.967527	43
2105.865140	966.636734	23
2273.257735	790.601049	37
2587.733380	1675.673323	110

File: 10_5_20120043
65.744053	471.564483	40
125.448557	1112.575585	73
396.902540	1802.922449	47
999.264808	236.579799	27
1055.766265	574.594765	50
1129.265949	359.987914	49
1289.851481	611.333736	40
2117.644184	967.948326	19
2247.945729	388.956373	19
2283.600788	790.959281	34

File: 10_5_20120044
71.982082	480.279052	55
132.808607	1120.298142	64
406.471287	1808.775208	42
1002.989464	242.110849	18
1060.897847	579.217667	46
1133.503660	364.357010	56
1295.109885	614.948904	37
2123.985907	968.697606	24
2252.448339	389.249283	17
2289.756963	790.941582	39

File: 10_5_20120045
84.377427	497.976011	56
149.439736	1136.692819	73
426.891731	1822.267968	48
1011.311995	252.944757	22
1071.042629	588.855111	60
1142.011092	373.659941	52
1305.286397	623.202946	42
1957.662779	969.782550	21
2137.680975	970.569767	17
2302.351070	791.206103	44

File: 10_5_20120046
93.952527	513.394752	38
163.424825	1151.419583	53
444.873886	1834.917174	41
1018.392550	262.110028	41
1080.572192	597.713245	45
1149.786497	382.477754	50
1315.160179	630.470147	44
1969.963848	972.453771	18
2150.754841	971.472771	20
2314.079333	790.945702	46

File: 10_5_20120047
100.511197	522.526512	52
170.947433	1158.907614	60
455.242314	1840.541113	37
1021.782930	266.823513	23
1085.411555	602.769299	43
1153.496306	386.480295	47
1319.870293	634.110775	49
1976.068712	973.553734	25
2157.359787	972.433892	30
2274.705863	388.858656	19
2320.203852	791.407981	38

File: 10_5_20120048
108.560498	533.686518	42
181.064684	1169.298259	57
467.041049	1850.336969	29
1027.102622	273.805029	39
1091.970937	609.044075	55
1159.947406	393.040731	39
1326.916959	639.034070	44
1984.924432	975.298265	17
2166.297394	973.430767	20
2280.481027	388.777269	19
2328.379717	791.077169	33

File: 10_5_20120049
113.803802	541.480508	42
187.805727	1175.911217	57
475.235603	1855.612352	37
1030.457812	278.376441	37
1096.698241	613.106462	57
1163.478397	396.557751	52
1331.467108	642.534782	43
2172.003762	974.006110	21
2333.466096	790.604928	37

File: 10_5_20120050
122.907296	554.815011	37
200.150307	1187.596465	54
491.155820	1865.398595	44
1036.997358	286.422048	35
1105.160759	620.378180	48
1170.153280	403.349942	60
1339.139105	648.263475	50
2001.084447	978.461959	17
2182.670526	974.987493	26
2342.970281	790.838011	28

File: 10_5_20120051
130.300044	563.367332	89
208.094877	1195.513498	61
500.185271	1871.808041	45
1040.254736	291.053890	29
1109.954006	624.604666	66
1174.774236	407.748260	57
1344.678393	651.775192	47
2007.724211	979.573049	16
2189.026704	975.484188	21
2349.272078	790.958345	29

File: 10_5_20120052
134.145276	571.559495	35
216.091456	1203.035298	58
509.765781	1879.495100	46
1045.186920	296.458785	24
1114.998483	629.469585	39
1179.131060	412.405247	62
1350.134646	655.521531	34
2014.443316	980.999769	20
2196.811135	976.145808	27
2300.590822	388.638118	16
2355.682484	790.312073	43

File: 10_5_20120053
139.485907	578.460664	51
221.995533	1209.743332	62
518.099580	1884.151560	88
1048.161791	300.368536	25
1119.371225	633.226053	37
1182.595516	415.876930	67
1354.160692	658.865256	39
2019.968011	982.021402	16
2201.992238	976.485283	22
2361.031371	790.450619	41

File: 10_5_20120054
145.214764	586.674511	42
229.818128	1216.473784	77
526.370848	1892.322344	26
1051.462453	305.727568	29
1124.511087	638.010198	44
1186.834445	420.254703	49
1359.552684	662.594411	37
1904.623723	551.896990	17
2026.472089	982.930807	24
2208.533878	976.864432	30
2367.187317	789.923562	34

File: 10_5_20120055
152.470298	596.150185	54
239.656785	1225.252141	89
538.692511	1898.027780	47
1056.720085	311.211127	40
1130.630277	643.368117	52
1192.568821	425.430949	65
1365.123098	666.487556	36
2034.192852	984.555291	18
2216.782995	977.519885	23
2374.326493	789.749014	41

File: 10_5_20120056
158.787178	603.836098	65
246.320029	1231.966689	69
547.671304	1902.946386	52
1059.756878	315.225046	36
1135.404543	646.943303	62
1195.951074	429.083178	54
1370.055755	669.679475	43
2040.379609	985.427080	18
2222.617545	977.658126	24
2380.001950	789.275833	38

File: 10_5_20120057
162.948158	611.243051	36
253.367673	1238.778421	72
555.454246	1910.337777	25
1063.842559	320.351366	24
1139.796548	651.213120	56
1200.067031	433.130725	44
1375.132454	672.941704	49
2046.969589	986.500599	24
2228.577260	978.405170	18
2322.670981	387.756686	16
2386.034347	789.545114	35

File: 10_5_20120058
169.542425	620.005414	42
261.903040	1246.872589	68
566.673846	1915.777688	48
1068.202958	325.045187	28
1145.614946	655.942949	47
1204.358762	438.005717	47
1380.225744	676.924689	33
2054.140044	987.453734	17
2235.819035	978.626635	27
2392.080188	788.917220	39

File: 10_5_20120059
174.865367	626.473928	46
268.264591	1252.525621	73
575.448976	1920.908166	38
1071.755197	329.179116	26
1149.456861	659.543248	42
1207.986186	441.555172	46
1384.721449	679.855522	41
2059.005994	988.310145	22
2241.623962	979.120933	25
2397.507053	788.686929	31

File: 10_5_20120060
180.713901	634.650175	56
275.888776	1259.460471	81
584.099164	1927.413529	47
1075.536531	333.908405	30
1155.113498	663.556723	62
1212.519013	445.396326	66
1390.216754	683.249843	43
2248.504646	979.344005	24
2403.342289	788.279967	33
2579.435206	1750.948447	19

File: 10_5_20120061
188.579627	645.379101	59
286.180980	1269.184439	79
596.815806	1934.373078	58
1080.613864	340.154855	22
1161.657656	669.421443	38
1218.427860	450.683374	52
1396.634125	687.583700	35
2074.176279	990.824971	18
2256.850405	979.349979	21
2411.210333	787.508781	44

File: 10_5_20120062
195.520051	654.043391	57
294.799313	1277.198591	63
608.785767	1941.239414	47
1085.745170	345.435657	32
1167.884068	674.075324	57
1223.407384	455.670447	55
1402.927070	691.647927	41
2264.664663	979.921975	30
2418.627632	786.876106	38

File: 10_5_20120063
201.332130	661.744218	60
302.794375	1284.598888	75
1089.171770	350.061958	39
1172.646151	678.702506	49
1227.662345	459.773160	50
1408.100764	694.732172	50
2271.990734	980.095263	25
2424.165968	786.750064	42

File: 10_5_20120064
207.697825	670.341943	50
310.854776	1292.095232	63
1093.663139	354.916997	39
1177.847220	682.975789	51
1232.503539	464.008271	47
1413.671751	698.330059	46
2278.452501	980.587702	21
2354.832708	385.183739	20
2431.220878	786.383673	36

File: 10_5_20120065
216.811188	681.400753	79
322.022912	1301.878198	68
1098.967759	361.550838	30
1186.554154	688.752870	44
1238.468536	469.873559	48
1421.155211	703.396200	41
2288.252229	980.863606	25
2439.875509	785.563548	42

File: 10_5_20120066
228.446591	696.156449	52
336.499953	1315.560849	67
1107.336677	371.060159	30
1196.137588	697.166939	48
1247.323867	477.636133	53
1431.755447	709.664500	49
2117.775256	996.735363	16
2301.076203	981.107686	20
2451.867868	784.467920	37

File: 10_5_20120067
237.272342	707.691452	50
348.586698	1325.649042	43
1113.879009	377.502517	23
1204.227317	703.470680	50
1253.992511	483.596464	44
1439.006125	714.442178	46
2311.149311	981.600518	19
2461.094594	783.349025	37

File: 10_5_20120068
240.388009	712.138056	51
353.516170	1329.498538	58
1115.754747	380.381223	27
1206.744694	705.790645	45
1256.822464	485.829180	53
1441.854186	716.394007	37
2131.528149	998.109641	20
2314.866791	981.530756	24
2465.103495	783.005301	33

File: 10_5_20120069
246.740757	720.061481	55
360.629139	1336.132611	66
1120.153616	384.838696	28
1212.115422	710.205743	41
1260.994062	489.416600	61
1447.587573	719.586750	42
2321.914444	981.419487	21
2470.764161	782.481108	39

File: 10_5_20120070
252.917308	727.191333	57
368.221750	1343.149693	70
1124.457072	389.444979	29
1217.852364	713.663090	49
1265.742091	493.881650	49
1452.679821	723.010736	42
2144.421590	999.869650	16
2328.472866	981.482675	18
2388.296680	382.312795	25
2476.902529	782.201853	39

File: 10_5_20120071
257.809748	734.640626	41
376.332645	1349.838021	84
1128.285688	393.658356	31
1223.091438	717.905808	47
1270.007203	497.471646	54
1458.030321	725.669692	42
2335.108333	981.474608	32
2483.008248	781.649044	45

File: 10_5_20120072
261.539708	738.144544	72
380.715980	1353.309907	61
1130.501812	395.908076	30
1225.742112	719.890727	56
1272.109338	499.194498	49
1460.892956	727.451434	47
2154.758304	1000.978149	18
2338.427778	981.957213	25
2485.880443	781.098504	45

File: 10_5_20120073
267.467929	745.358556	68
387.929180	1359.131971	79
1134.509929	399.835785	31
1230.435684	723.602993	43
1276.300290	503.183142	44
1465.758035	730.392334	40
2345.028924	981.456771	20
2491.954270	780.246083	39

File: 10_5_20120074
273.563602	753.607759	48
396.360997	1366.733007	75
1138.715296	404.783896	25
1235.928143	727.881593	48
1281.191690	507.300885	53
1471.289059	733.886108	44
2351.963696	981.336783	27
2498.468882	779.530535	42

File: 10_5_20120075
279.199167	760.396591	71
402.994572	1372.927464	72
1142.326189	408.820090	36
1240.884304	731.825962	45
1285.594117	510.644405	48
1476.288226	736.796241	36
2173.869401	1002.805843	20
2358.153094	981.368465	18
2504.200450	778.961207	36

File: 10_5_20120076
285.611650	767.460918	56
411.577296	1379.337042	68
1147.037443	412.944960	32
1246.238275	735.408020	50
1290.238144	515.115082	50
1481.866942	739.300208	46
2365.502352	981.253344	27
2510.455747	778.285884	55

File: 10_5_20120077
290.653795	774.514598	37
419.771180	1385.919469	73
491.123807	35.555234	21
1151.060128	417.791782	22
1251.484193	739.233805	43
1294.652941	518.395654	46
1487.320990	742.356260	44
2372.242628	980.884110	27
2516.615958	777.283850	51

File: 10_5_20120078
303.610195	788.973156	55
435.379835	1398.834683	87
1159.022703	426.322227	25
1262.805743	747.073924	47
1303.887673	526.153137	49
1497.464834	748.243150	48
2385.217453	980.742834	22
2528.606858	775.763553	32

File: 10_5_20120079
309.164002	796.420806	38
443.460486	1405.790816	64
1163.542489	430.611932	33
1267.888205	750.934622	56
1307.844680	529.680974	47
1503.001032	751.549475	44
2391.928260	980.625000	20
2430.819074	376.048535	16
2534.896502	774.912019	44

File: 10_5_20120080
315.879853	803.918498	57
450.712909	1411.644277	68
1167.907853	434.775882	26
1273.188152	754.753472	46
1312.781287	533.431233	46
1508.577583	754.595778	40
2398.860646	980.482722	23
2541.568340	774.157916	43

File: 10_5_20120081
322.188609	811.118786	62
459.502787	1418.948254	100
1172.575292	439.184887	33
1278.404987	758.621235	39
1317.389062	537.222337	51
1514.172402	757.569029	46
2405.877474	979.744606	24
2438.738328	375.865826	16
2547.868956	773.044264	50

File: 10_5_20120082
264.782852	2.891019	24
328.587163	818.409235	74
466.893782	1425.305316	62
1176.584185	443.320982	26
1284.267471	762.642259	59
1322.610345	540.910776	64
1519.452410	760.438591	36
2412.516638	980.148790	16
2554.015360	772.029367	46

File: 10_5_20120083
267.956618	10.864492	81
334.654615	825.958262	67
475.256143	1431.849969	80
1181.064452	448.323458	26
1289.983464	766.870197	41
1326.969623	544.697371	52
1525.201125	763.480474	43
2234.414757	1006.936916	22
2419.647714	979.745805	26
2560.331803	771.283035	33

File: 10_5_20120084
273.328331	19.133420	104
340.560657	832.564112	45
483.212860	1437.713526	77
1185.318278	451.493239	30
1294.900360	770.471346	60
1331.157952	548.281788	40
1530.073863	766.089182	37
2240.415291	1007.474317	16
2426.088855	979.489575	27
2566.593861	770.324205	23

File: 10_5_20120085
276.320059	27.132950	78
346.410592	839.599129	51
490.325025	1444.299823	58
1189.740401	456.217136	21
1300.100798	773.733379	42
1335.621875	551.532136	56
1535.678742	769.044306	43
2247.163058	1007.666595	23
2432.501868	978.885424	19
2457.842814	371.744412	19
2572.367245	768.881117	45

File: 10_5_20120086
281.019849	37.809963	51
353.972477	848.187974	50
500.335182	1451.717337	70
1194.975628	461.023812	25
1307.127253	778.199559	61
1341.337621	556.066416	55
1542.378957	772.348445	37
2440.960725	978.544061	18
2579.939547	767.846570	46

File: 10_5_20120087
282.632261	41.709598	24
359.420769	853.675310	66
506.701010	1456.791899	68
1197.894630	464.286670	23
1311.500172	781.069140	48
1345.304521	558.846080	56
1546.382109	774.730296	36
2446.466339	978.182406	22
2584.668043	766.791662	54

File: 10_5_20120088
287.949634	51.624976	94
365.590813	860.653699	55
514.163535	1463.035043	67
1202.922360	468.639523	29
1304.928561	702.564450	16
1316.717123	784.921360	47
1350.308629	562.140406	63
1552.419477	777.709210	44
2267.633289	1008.780408	19
2453.383522	978.078497	26
2589.920511	766.164082	21

File: 10_5_20120089
290.124007	58.637424	28
371.985451	867.995196	66
522.992281	1469.182045	62
1207.259349	472.888545	25
1322.476738	788.512529	41
1354.784736	565.777931	57
1557.571942	780.283543	44
2273.672680	1009.027990	22
2460.605398	977.701241	21

File: 10_5_20120090
295.698895	68.364629	77
378.152121	874.662667	62
531.069686	1476.098825	60
1211.552292	476.996479	32
1328.001536	792.204911	48
1359.541365	569.727121	47
1563.548562	782.994000	53
2467.516408	977.441554	23

File: 10_5_20120091
300.431865	76.695741	65
385.220148	882.406640	69
539.475194	1482.327254	82
1216.345811	481.261439	39
1333.468621	796.235638	43
1364.896155	573.136372	60
1569.282502	786.177653	48
2288.069422	1009.584424	17
2474.673817	977.078545	34
2484.543814	366.882148	16

File: 10_5_20120092
304.546648	85.990084	72
391.738048	889.423559	67
548.154532	1488.662668	64
1220.848574	485.377883	18
1339.575796	799.846924	50
1369.759236	577.230352	51
1575.020462	789.067924	42
2481.901476	976.328439	27

File: 10_5_20120093
305.691981	91.996224	66
397.028543	895.788728	51
555.014952	1494.375207	54
1224.531486	489.225156	30
1344.534008	803.000044	48
1373.857692	580.090475	48
1579.581106	791.519764	32
2301.051023	1009.864636	18
2487.911936	975.443836	29
2493.695867	364.904399	18

File: 10_5_20120094
312.035268	100.531715	101
404.061918	902.558389	51
563.738934	1500.538391	75
1229.421488	493.140093	30
1350.170491	806.512583	48
1378.704881	583.604139	62
1585.633327	794.486874	34
2308.183922	1010.253749	16
2495.077194	974.972386	23

File: 10_5_20120095
315.218856	107.653687	42
409.541619	909.240756	47
571.342343	1506.673277	50
1233.859538	496.895323	32
1355.766030	809.990956	40
1383.400386	586.719704	55
1590.568332	796.712231	37
2314.702697	1010.233317	19
2501.423296	974.516059	22

File: 10_5_20120096
320.557820	116.011783	43
417.158783	917.208478	73
580.467696	1513.638010	76
1238.971744	501.254896	33
1239.428513	266.930997	23
1361.798160	813.959075	45
1388.769032	590.996454	50
1596.967687	799.707778	36
2509.580393	973.930728	24

File: 10_5_20120097
324.099630	124.723665	84
422.617013	922.961711	53
588.132335	1518.808215	62
1242.811854	505.267902	28
1367.007294	817.277085	56
1393.236356	594.263065	48
1602.071484	801.797626	33
2328.666354	1010.479312	16
2516.017383	973.193170	26

File: 10_5_20120098
328.603661	132.393059	65
429.502250	930.109911	61
596.617583	1524.564676	82
1247.555682	509.373143	29
1372.903036	820.546098	47
1397.858897	597.182442	57
1608.235207	805.003983	36
2523.259904	972.795028	19

File: 10_5_20120099
332.241546	140.789944	50
435.840736	936.569098	67
604.381844	1530.917324	58
1251.996324	513.185790	29
1378.224199	823.856581	53
1402.588281	600.586348	53
1613.525378	807.504142	38
2529.887105	972.140787	23

File: 10_5_20120100
336.491338	147.761812	57
441.832555	942.708959	73
612.511115	1536.511811	77
1256.013087	517.078980	33
1383.827372	827.499919	53
1407.369948	603.838756	54
1619.066520	809.282606	41
2536.656187	971.062936	26

File: 10_5_20120101
4.571024	504.364914	35
340.814294	155.545219	90
448.597197	949.414658	69
620.928277	1542.286518	55
1260.513564	520.922999	28
1389.575065	830.540033	56
1412.020397	607.327486	41
1624.565006	812.330548	43
2543.706056	970.405021	24

File: 10_5_20120102
3.883529	512.734315	24
344.912163	164.282397	71
455.873979	956.522655	48
629.763610	1549.366154	58
1261.364778	291.201280	16
1266.371402	525.320069	26
1395.837040	834.455199	49
1417.677527	610.743658	61
1630.782192	815.097991	38
2551.683241	969.761889	26

File: 10_5_20120103
8.989176	520.793563	26
349.689005	170.920727	101
461.749188	962.835625	57
637.450568	1554.381225	79
1270.203641	529.061827	25
1401.105793	837.401425	57
1422.017691	614.095927	52
1635.677941	817.340196	34
2557.969191	968.771602	28

File: 10_5_20120104
21.128203	534.811093	64
355.684443	184.119716	89
472.409382	973.372864	69
650.957841	1563.798099	90
1277.743384	534.915366	24
1410.116834	843.275021	46
1430.391169	619.188744	61
1645.024584	821.340890	37
2380.762867	1010.077130	20
2545.820733	352.904789	19
2569.408889	967.607383	20

File: 10_5_20120105
20.298195	537.413051	18
357.253333	186.793478	78
474.279014	976.119802	62
653.912208	1565.956138	63
1279.368787	536.276520	26
1412.010983	844.071154	50
1431.781606	620.249059	52
1647.306827	822.247970	49
2571.506215	966.751167	25

File: 10_5_20120106
28.078632	547.069120	59
361.541761	194.743243	63
480.975406	982.954440	49
662.463797	1571.541977	77
1283.996527	540.293553	29
1418.249924	847.762473	47
1436.771685	623.744558	56
1653.453122	824.718080	49
2390.798397	1009.548709	20
2578.886123	966.034446	25

File: 10_5_20120107
40.795048	563.951989	49
369.811807	210.092890	98
